"","qseqid","taxon","taxonomic_level","species","genus","family","order","class","phylum","kingdom"
"914","ASV_0235","Cymatogaster aggregata","species","Cymatogaster aggregata","Cymatogaster","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"915","ASV_0486","Cymatogaster aggregata","species","Cymatogaster aggregata","Cymatogaster","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"916","ASV_0517","Cymatogaster aggregata","species","Cymatogaster aggregata","Cymatogaster","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"917","ASV_0318","Cymatogaster aggregata","species","Cymatogaster aggregata","Cymatogaster","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"918","ASV_0366","Cymatogaster aggregata","species","Cymatogaster aggregata","Cymatogaster","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"919","ASV_0295","Cymatogaster aggregata","species","Cymatogaster aggregata","Cymatogaster","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"920","ASV_0276","Cymatogaster aggregata","species","Cymatogaster aggregata","Cymatogaster","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"921","ASV_0474","Cymatogaster aggregata","species","Cymatogaster aggregata","Cymatogaster","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"922","ASV_0324","Cymatogaster aggregata","species","Cymatogaster aggregata","Cymatogaster","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"923","ASV_0383","Cymatogaster aggregata","species","Cymatogaster aggregata","Cymatogaster","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"924","ASV_0481","Cymatogaster aggregata","species","Cymatogaster aggregata","Cymatogaster","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"925","ASV_0565","Cymatogaster aggregata","species","Cymatogaster aggregata","Cymatogaster","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"926","ASV_0715","Cymatogaster aggregata","species","Cymatogaster aggregata","Cymatogaster","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"927","ASV_0566","Cymatogaster aggregata","species","Cymatogaster aggregata","Cymatogaster","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"928","ASV_0375","Cymatogaster aggregata","species","Cymatogaster aggregata","Cymatogaster","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"929","ASV_0035","Cymatogaster aggregata","species","Cymatogaster aggregata","Cymatogaster","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"930","ASV_0265","Cymatogaster aggregata","species","Cymatogaster aggregata","Cymatogaster","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"931","ASV_0524","Oligocottus maculosus","species","Oligocottus maculosus","Oligocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"932","ASV_0631","Clinocottus acuticeps","species","Clinocottus acuticeps","Clinocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"933","ASV_0444","Clinocottus acuticeps","species","Clinocottus acuticeps","Clinocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"934","ASV_0523","Clinocottus acuticeps","species","Clinocottus acuticeps","Clinocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"935","ASV_0037","Clinocottus acuticeps","species","Clinocottus acuticeps","Clinocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"936","ASV_0146","Clinocottus acuticeps","species","Clinocottus acuticeps","Clinocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"937","ASV_0297","Clinocottus acuticeps","species","Clinocottus acuticeps","Clinocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"938","ASV_0112","Artedius fenestralis","species","Artedius fenestralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"939","ASV_0025","Artedius fenestralis","species","Artedius fenestralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"940","ASV_0220","Artedius fenestralis","species","Artedius fenestralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"941","ASV_0479","Artedius fenestralis","species","Artedius fenestralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"942","ASV_0174","Artedius fenestralis","species","Artedius fenestralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"943","ASV_0358","Artedius fenestralis","species","Artedius fenestralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"944","ASV_0414","Cymatogaster aggregata","species","Cymatogaster aggregata","Cymatogaster","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"945","ASV_0177","Hemilepidotus hemilepidotus","species","Hemilepidotus hemilepidotus","Hemilepidotus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"946","ASV_0350","Cymatogaster aggregata","species","Cymatogaster aggregata","Cymatogaster","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"947","ASV_0119","Synchirus gilli","species","Synchirus gilli","Synchirus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"948","ASV_0096","Brachyistius frenatus","species","Brachyistius frenatus","Brachyistius","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
"949","ASV_0753","Brachyistius frenatus","species","Brachyistius frenatus","Brachyistius","Embiotocidae","","Actinopteri","Chordata","Eukaryota"
